"Compiled from boardgamegeek.com by Matt Borthwick",gameID,rating
149084,215,8
149084,25821,6.5
149084,3076,8
149084,7717,6
149084,42215,7
149084,170216,6
149084,12692,5
149084,100423,6
149084,71721,6
149084,37759,7
149084,102652,7
149084,187645,6
149084,258,4
149084,21763,6
149084,113924,6
149084,54998,8
149084,70919,7
149084,1294,3
149084,45,8
149084,157969,7
149084,278,6
149084,102680,7.5
149084,127023,7
149084,5404,8
149084,5405,9
149084,21790,7
149084,118048,6.5
149084,173346,7.5
149084,4390,7
149084,22827,7
149084,97842,7
149084,10547,6
149084,2397,5
149084,164153,9
149084,73439,7
149084,102794,7
149084,320,6
149084,1345,7
149084,325,7
149084,35677,8
149084,34119,7
149084,6472,6.5
149084,77130,8
149084,140620,7
149084,155362,7
149084,22345,6.5
149084,2807,6
149084,153938,7.5
149084,155987,8
149084,144733,8
149084,54625,8
149084,172386,8
149084,37380,6
149084,55660,7
149084,176494,8
149084,55670,7
149084,28023,6.5
149084,2425,2
149084,21882,7
149084,92539,8
149084,123260,7.5
149084,1406,4
149084,83330,7
149084,10630,10
149084,33160,7.5
149084,9609,7
149084,394,6
149084,17133,9
149084,63888,6
149084,19857,5
149084,2452,4
149084,2453,6
149084,62871,6
149084,129437,6.5
149084,127398,9
149084,2471,4
149084,34219,6
149084,25417,8
149084,133473,7
149084,432,8
149084,43443,6
149084,926,8
149084,1465,6
149084,72125,9
149084,124361,7.5
149084,9674,7
149084,37111,9.5
149084,103885,7
149084,40398,6
149084,148949,7
149084,21241,4
149084,98778,7
149084,475,7
149084,478,7
149084,20963,7
149084,129622,7
149084,28143,9.5
149084,29368,6.5
149084,503,7
149084,97786,8
149084,13823,7
149084,2987,6.5
149084,24068,7
149084,70149,8
149084,521,9
149084,143884,6.5
149084,91536,6
149084,205059,8
149084,27162,7
149084,31260,7.5
149084,2591,6
149084,1115,6
149084,138788,5
149084,100901,5
149084,39463,8
149084,59946,6
149084,555,8
149084,38453,7.5
149084,2655,6.5
149084,121408,6
149084,21059,7.5
149084,104006,6.5
149084,177736,9
149084,147020,7
149084,27746,7
149084,96848,8
149084,163412,6.5
149084,48726,7.5
149084,27225,5
149084,16986,6
149084,154203,7.5
149084,2653,7
149084,72287,6
149084,16992,6
149084,51811,8
149084,146021,7
149084,171623,7.5
149084,43111,7
149084,172818,8.5
149084,77423,9
149084,15987,7.5
149084,24181,6
149084,105,6.5
149084,22141,6
149084,20100,7
149084,161417,6
149084,66188,7
149084,12942,8
149084,122515,7.5
149084,123540,7
149084,122522,6
149084,97903,6
149084,92828,8
149084,157354,7.5
149084,30380,6.5
149084,7854,7
149084,131357,6
149084,125618,7
149084,70323,7
149084,40628,6.5
149084,136888,8
149084,699,9
149084,15818,6.5
149084,53953,7
149084,34499,8.5
149084,25292,7
149084,147151,7
149084,146508,9
149084,178900,7.5
149084,15062,6.5
149084,124708,6
149084,2511,8.5
149084,65244,6.5
149084,19237,6
149084,104162,9
149084,111661,8
149084,7805,6
149084,40692,7
149084,760,8
149084,31481,9
149084,131835,6
149084,2651,9
149084,39683,7
149084,148228,7.5
149084,62219,7.5
149084,66690,8
149084,163602,6
149084,139030,6
149084,14105,9
149084,2842,7
149084,54043,7.5
149084,2993,7
149084,155426,7.5
149084,192291,8
149084,63268,5
149084,1829,6.5
149084,204583,7
149084,175914,7.5
149084,811,8
149084,43570,5.5
149084,15158,6
149084,823,6
149084,822,8
149084,124742,6.5
149084,68425,6
149084,17226,8
149084,34635,8.5
149084,113294,7.5
149084,2381,5
149084,66362,6.5
149084,68448,9
149084,21348,7
149084,120677,8
149084,3943,5
149084,150376,6.5
149084,2921,5
149084,31594,8
149084,167791,8
149084,128882,6
149084,8051,7
149084,24439,6
149084,14996,7.2
149084,891,5.5
149084,1917,5
149084,136063,7
149084,40834,8
149084,13291,7
149084,1927,4
149084,2952,4
149084,31627,7
149084,84876,8.5
149084,147949,6
149084,40849,8
149084,915,6.5
149084,59294,8
149084,205637,8
149084,24480,7
149084,929,6.5
149084,8098,6.5
149084,327,7
149084,27173,8
149084,133038,7.5
149084,103343,8
149084,39856,7.5
149084,138161,4
149084,97207,7
149084,24508,6.5
149084,27588,9
149084,143693,7
149084,25554,7
149084,79828,8
149084,11170,5
149084,45315,7
149084,12002,6.5
149084,27627,8
149084,31730,7
149084,8217,7.5
149084,9209,7
149084,3955,5.5
149084,13308,7
149084,30549,8
149815,9216,8
149815,9217,7
149815,4098,7
149815,15363,8
149815,24068,6
149815,70149,4
149815,521,8
149815,10,6
149815,11,6
149815,48726,7
149815,13,8
149815,12333,10
149815,22545,10
149815,18,8
149815,3,8
149815,7854,8
149815,15364,5
149815,27162,7
149815,103343,9
149815,31260,4
149815,2591,6
149815,9220,7
149815,73761,5
149815,115746,10
149815,1115,3
149815,138788,7
149815,27173,7
149815,39463,6
149815,41,9
149815,59946,7
149815,555,6
149815,111661,8
149815,46,6
149815,127023,8
149815,28720,7
149815,43570,6
149815,38453,7
149815,2655,6
149815,27708,7
149815,34219,6
149815,40834,9
149815,164928,8
149815,121921,6
149815,17226,8
149815,21059,8
149815,36932,7
149815,822,7
149815,20551,9
149815,143884,8
149815,97207,6
149815,98,6
149815,590,5
149815,25613,8
149815,8203,7
149815,29368,5
149815,163412,7
149815,129622,7
149815,1111,7
149815,88,7
149815,126042,7
149815,154203,7
149815,93,8
149815,194655,7
149815,27746,4
149815,51811,9
149815,148949,7
149815,158899,7
149815,171623,7
149815,6249,7
149815,43111,7
149815,2397,7
149815,2987,7
149815,110327,8
149815,112,6
149815,21523,9
149815,116,7
149815,24181,6
149815,118,7
149815,105,8
149815,10547,7
149815,171131,7
149815,22141,4
149815,163967,7
149815,163968,7
149815,3201,8
149815,150658,7
149815,20100,8
149815,53953,6
149815,103,8
149815,173346,7
149815,140,10
149815,12942,7
149815,161936,8
149815,122515,7
149815,171668,6
149815,148228,6
149815,90137,7
149815,100423,5
149815,92828,7
149815,69789,5
149815,157354,7
149815,171,4
149815,172,7
149815,173,6
149815,105134,10
149815,2223,4
149815,161970,7
149815,3955,7
149815,181,3
149815,37046,3
149815,124361,9
149815,136888,7
149815,699,6
149815,188,6
149815,15818,4
149815,172225,3
149815,2243,6
149815,134342,8
149815,117959,7
149815,25292,7
149815,193738,7
149815,66188,7
149815,13004,10
149815,12493,9
149815,147151,7
149815,146508,7
149815,1234,6
149815,126163,7
149815,178900,8
149815,15062,7
149815,215,6
149815,133848,7
149815,108745,7
149815,463,8
149815,65244,5
149815,25821,6
149815,3076,8
149815,19237,8
149815,104162,8
149815,92539,8
149815,42215,7
149815,170216,7
149815,70323,5
149815,17133,7
149815,143741,6
149815,42,8
149815,40692,7
149815,65781,6
149815,71721,4
149815,760,7
149815,31481,7
149815,131835,7
149815,102652,6
149815,187645,8
149815,92415,7
149815,2651,10
149815,22827,6
149815,113924,6
149815,54998,7
149815,1219,6
149815,5782,7
149815,62219,6
149815,182028,8
149815,66690,9
149815,1294,3
149815,45,7
149815,157969,7
149815,163602,6
149815,34499,6
149815,102680,7
149815,2842,7
149815,47,9
149815,5404,7
149815,5405,7
149815,21790,7
149815,155426,6
149815,475,6
149815,63268,6
149815,1829,5
149815,4390,7
149815,12,7
149815,150312,7
149815,175914,5
149815,811,8
149815,66098,4
149815,2952,5
149815,90419,10
149815,15158,6
149815,823,7
149815,96848,9
149815,164153,8
149815,169786,8
149815,73439,6
149815,2653,8
149815,320,6
149815,1345,5
149815,5,6
149815,325,4
149815,34119,9
149815,6472,9
149815,68425,6
149815,77130,6
149815,34635,7
149815,2381,6
149815,22345,7
149815,15987,8
149815,153938,7
149815,483,7
149815,113294,6
149815,144733,7
149815,68448,8
149815,133473,6
149815,21348,8
149815,120677,8
149815,40849,6
149815,150376,7
149815,156009,7
149815,37380,9
149815,55660,7
149815,176494,7
149815,167791,7
149815,50,6
149815,128882,7
149815,8051,8
149815,131357,7
149815,24439,8
149815,2425,5
149815,21882,7
149815,891,6
149815,123260,7
149815,1917,5
149815,1406,2
149815,432,7
149815,83330,7
149815,27627,8
149815,150,7
149815,10630,7
149815,1927,5
149815,33160,7
149815,9609,10
149815,31627,8
149815,84876,7
149815,30380,6
149815,63888,7
149815,19857,6
149815,915,6
149815,2452,7
149815,2453,7
149815,327,7
149815,41114,8
149815,59294,8
149815,7805,5
149815,24480,4
149815,138161,7
149815,8098,6
149815,127398,7
149815,2471,4
149815,71,5
149815,43443,7
149815,133038,7
149815,129437,6
149815,39856,7
149815,2993,7
149815,132531,4
149815,926,4
149815,25417,8
149815,24508,6
149815,72125,7
149815,929,7
149815,181279,6
149815,147020,8
149815,9674,10
149815,37111,8
149815,103885,7
149815,40398,6
149815,2511,6
149815,25554,7
149815,79828,7
149815,36218,9
149815,98778,6
149815,105551,6
149815,478,7
149815,156129,7
149815,20963,6
149815,2807,5
149815,45315,6
149815,13291,7
149815,147949,7
149815,28143,6
149815,166384,7
149815,8217,8
149815,503,7
149815,9209,8
149815,97786,7
149815,13823,10
149815,18602,6
149815,30549,8
151837,9217,8
151837,4098,7
151837,15363,8
151837,24068,7
151837,70149,8
151837,201808,10
151837,107529,6
151837,11,8
151837,48726,8
151837,13,6
151837,12333,10
151837,54625,7
151837,37904,7
151837,22545,7
151837,18,6
151837,3,8
151837,7854,8
151837,148228,9
151837,27162,8
151837,103343,7
151837,31260,8
151837,16986,6
151837,5,7
151837,432,8
151837,115746,7
151837,1115,4
151837,138788,7
151837,43570,7
151837,39463,6
151837,41,6
151837,59946,7
151837,555,8
151837,161970,9
151837,70323,8
151837,35677,10
151837,28720,7
151837,66098,7
151837,43443,8
151837,38453,7
151837,54,7
151837,521,7
151837,181304,8
151837,2655,7
151837,27708,8
151837,176189,8
151837,147151,8
151837,164928,8
151837,121921,8
151837,17226,6
151837,21059,7.5
151837,119890,7
151837,104006,8
151837,20551,7
151837,177736,8
151837,176396,8
151837,74,3
151837,97207,8
151837,93260,10
151837,98,4
151837,590,8
151837,25613,7
151837,8203,7
151837,36946,7
151837,163412,8
151837,129622,7
151837,88,7
151837,126042,8
151837,154203,8
151837,93,7
151837,194655,8
151837,16992,7
151837,2083,5
151837,27746,9
151837,51811,9
151837,163602,9
151837,146021,9
151837,43111,9
151837,6249,7
151837,3943,2
151837,463,7
151837,128621,8
151837,77423,8
151837,123540,10
151837,21523,6
151837,198773,7
151837,118,7
151837,105,6
151837,10547,7
151837,171131,8
151837,2425,4
151837,163967,8
151837,173346,9
151837,150658,8
151837,20100,7
151837,46213,8
151837,53953,6
151837,103,4
151837,7717,7
151837,155987,10
151837,63628,8
151837,113294,7
151837,161936,10
151837,96848,6
151837,122515,8
151837,14996,7
151837,150,7
151837,90137,8
151837,122522,8
151837,97903,8
151837,92828,8
151837,69789,6
151837,157354,9
151837,171,6
151837,172,9
151837,173,7
151837,105134,8
151837,2223,5
151837,91312,7
151837,63888,7
151837,158899,8
151837,40628,8
151837,181,4
151837,37046,9
151837,124361,9
151837,29368,6
151837,27833,8
151837,110327,9
151837,188,7
151837,42,7
151837,172225,3
151837,2243,5
151837,134342,9
151837,2807,7
151837,108745,8
151837,193738,9
151837,66188,7
151837,25292,8
151837,50381,4
151837,12493,7
151837,146508,9
151837,126163,8
151837,178900,8
151837,15062,8
151837,215,7
151837,133848,6
151837,2511,7
151837,146652,9
151837,3076,7
151837,100901,8
151837,104162,8
151837,92539,9
151837,209010,9
151837,170216,10
151837,68425,8
151837,160499,7
151837,40692,9
151837,71721,9
151837,760,7
151837,31481,8
151837,131835,7
151837,102652,9
151837,187645,10
151837,143884,7
151837,92415,8
151837,258,2
151837,205059,9
151837,113924,7
151837,54998,8
151837,70919,9
151837,127023,9
151837,62219,7
151837,182028,8
151837,66690,8
151837,1294,3
151837,111661,9
151837,157969,8
151837,172818,9
151837,34499,8
151837,102680,9
151837,14105,7
151837,54043,8
151837,5404,8
151837,5405,7
151837,21790,7
151837,118048,8
151837,155426,9
151837,192291,8
151837,124708,9
151837,1829,8
151837,12,7
151837,150312,8
151837,65244,8
151837,22827,7
151837,97842,9
151837,2952,5
151837,90419,8
151837,822,7
151837,823,7
151837,39683,7
151837,164153,9
151837,169786,9
151837,73439,7
151837,394,7
151837,2653,7
151837,320,5
151837,2651,7
151837,325,6
151837,124742,9
151837,327,8
151837,6472,7
151837,140,7
151837,77130,8
151837,34635,8
151837,140620,7
151837,143693,9
151837,15987,7
151837,153938,9
151837,34219,8
151837,30549,9
151837,101721,8
151837,66362,7
151837,68448,9
151837,133473,8
151837,21348,8
151837,120677,7
151837,40849,9
151837,150376,10
151837,156009,7
151837,37380,8
151837,176494,7
151837,167791,10
151837,50,8
151837,128882,3
151837,3955,7
151837,131357,6
151837,83330,8
151837,171668,8
151837,36218,8
151837,891,6
151837,123260,8
151837,143741,8
151837,1406,3
151837,37759,8
151837,121408,8
151837,40834,8
151837,136063,8
151837,5782,7
151837,10630,8
151837,1927,2
151837,33160,8
151837,9609,7
151837,31627,7
151837,84876,8
151837,125618,8
151837,91536,7
151837,19857,7
151837,915,7
151837,12692,7
151837,2453,6
151837,62871,6
151837,19237,7
151837,41114,3
151837,59294,6
151837,205637,9
151837,24480,7
151837,138161,9
151837,8098,6
151837,127398,8
151837,100423,9
151837,133038,8
151837,129437,8
151837,39856,8
151837,2993,7
151837,132531,9
151837,926,6
151837,25417,7
151837,155068,9
151837,72125,7
151837,27588,7
151837,929,6
151837,161417,6
151837,147020,8
151837,37111,8
151837,103885,7
151837,2381,5
151837,79828,9
151837,148949,8
151837,21241,7
151837,98778,8
151837,156129,8
151837,483,3
151837,183394,8
151837,45315,8
151837,147949,6
151837,28143,9
151837,166384,9
151837,168435,7
151837,8217,8
151837,155362,8
151837,155703,7
151837,503,8
151837,9209,7
151837,97786,9
151837,18602,8
151837,13823,7
151990,9216,10
151990,51,9
151990,39938,7.5
151990,15363,8.5
151990,24068,8
151990,70149,7.5
151990,43015,9
151990,201808,8.5
151990,107529,7.5
151990,10,7
151990,11,9
151990,48726,7.5
151990,13,7
151990,12333,8
151990,54625,8.5
151990,37904,7
151990,18,7.5
151990,3,7.5
151990,1198,8.5
151990,15364,7.5
151990,27162,6.5
151990,31260,9
151990,16986,8
151990,9220,7.5
151990,73761,7.5
151990,115746,9
151990,1115,6.5
151990,138788,6.5
151990,100901,7.5
151990,39463,8
151990,41,8
151990,59946,7
151990,555,8.5
151990,125618,8
151990,70323,7.5
151990,35677,8
151990,28720,9
151990,43570,7.5
151990,158899,7.5
151990,38453,7
151990,54,8
151990,59959,7.5
151990,181304,7.5
151990,72287,7.5
151990,176189,7
151990,121921,7
151990,8203,7.5
151990,36932,7.5
151990,25669,7.5
151990,104006,8.5
151990,20551,8
151990,177736,8.5
151990,176396,7.5
151990,147020,8
151990,183394,8
151990,5782,8
151990,25613,9.5
151990,96848,8
151990,137297,7.5
151990,36946,7
151990,9209,7.5
151990,163412,8.5
151990,129622,8.5
151990,1111,7.5
151990,88,9
151990,126042,7.5
151990,127067,8
151990,93,8
151990,194655,9.5
151990,16992,7
151990,27746,8
151990,146021,7.5
151990,171623,7.5
151990,6249,7.5
151990,43111,7.5
151990,77423,7.5
151990,123540,8
151990,116,6
151990,24181,7.5
151990,118,8.5
151990,105,7.5
151990,10547,8
151990,22141,7.5
151990,163967,7.5
151990,150658,7.5
151990,20100,8
151990,46213,9
151990,7717,7.5
151990,140,7
151990,12942,7.5
151990,161936,9
151990,122515,7.5
151990,14996,8
151990,30869,7.5
151990,148228,8
151990,90137,7.5
151990,41114,8.5
151990,97903,7
151990,92828,8
151990,69789,7.5
151990,278,7
151990,926,7.5
151990,157354,8.5
151990,171,7
151990,172,8.5
151990,209010,7.5
151990,105134,8.5
151990,2223,5
151990,91312,7.5
151990,63888,7.5
151990,3955,7.5
151990,40628,6.5
151990,181,6
151990,37046,7.5
151990,108745,7.5
151990,136888,8
151990,27833,9.5
151990,188,8
151990,9674,7
151990,4098,8
151990,1219,6
151990,134342,7.5
151990,117959,7.5
151990,25292,7.5
151990,193738,8
151990,66188,7
151990,13004,7.5
151990,12493,7.5
151990,147151,7.5
151990,126163,8
151990,178900,9
151990,12,8
151990,54998,7.5
151990,215,8
151990,133848,7
151990,124708,7.5
151990,463,7.5
151990,146652,7
151990,25821,7
151990,3076,8.5
151990,27173,7.5
151990,104162,7.5
151990,92539,7.5
151990,42215,8
151990,170216,8
151990,826,7.5
151990,17133,9
151990,24439,6
151990,40692,7
151990,65781,8.5
151990,119890,7.5
151990,37111,7.5
151990,760,8
151990,31481,8.5
151990,102652,6.5
151990,42,7.5
151990,143884,6.5
151990,92415,7.5
151990,258,2.5
151990,22827,8
151990,113924,6
151990,70919,7.5
151990,21763,7
151990,127023,7.5
151990,62219,8
151990,182028,10
151990,83330,7
151990,1294,7
151990,45,9
151990,172818,7.5
151990,139030,7
151990,102680,7.5
151990,14105,7.5
151990,2842,7.5
151990,54043,8
151990,5404,8.5
151990,5405,7.5
151990,21790,7.5
151990,118048,9
151990,173346,9
151990,192291,8.5
151990,63268,8
151990,19237,7.5
151990,4390,7
151990,204583,7.5
151990,150312,7.5
151990,65244,6.5
151990,148949,8
151990,811,6
151990,50381,7.5
151990,97842,7
151990,2952,3.5
151990,90419,7.5
151990,823,7
151990,39683,7.5
151990,164153,7.5
151990,66362,8
151990,73439,7.5
151990,394,7
151990,2653,7.5
151990,320,6.5
151990,1345,9
151990,2651,8.5
151990,9217,7.5
151990,124742,8.5
151990,34119,8
151990,6472,7
151990,68425,7
151990,77130,7.5
151990,34635,9
151990,140620,8.5
151990,2381,7
151990,22345,8
151990,15987,6.5
151990,153938,7.5
151990,34219,7.5
151990,113294,8
151990,144733,7.5
151990,7854,8
151990,68448,8.5
151990,133473,8
151990,172386,8
151990,21348,8
151990,120677,9
151990,150376,7.5
151990,156009,8
151990,31594,9.5
151990,37380,8
151990,176494,8
151990,167791,8.5
151990,50,8
151990,128882,8.5
151990,8051,8
151990,131357,6.5
151990,55670,8.5
151990,28023,8
151990,171668,7
151990,21882,7.5
151990,891,4
151990,143741,6.5
151990,1406,2
151990,37759,7
151990,432,8.5
151990,40834,7
151990,150,8
151990,1927,3
151990,33160,8
151990,9609,9
151990,102794,7.5
151990,84876,9
151990,91536,7.5
151990,19857,7
151990,915,7.5
151990,2452,6.5
151990,2453,7
151990,62871,7
151990,327,9
151990,122522,7
151990,59294,7.5
151990,24480,7.5
151990,929,6.5
151990,8098,7
151990,127398,6.5
151990,2987,7
151990,47,7
151990,103343,7.5
151990,39856,8
151990,2993,7
151990,132531,8
151990,521,10
151990,438,7
151990,97207,7
151990,24508,8
151990,27588,7.5
151990,161417,8.5
151990,15818,8
151990,110327,7.5
151990,103885,7.5
151990,40398,7.5
151990,2511,8.5
151990,25554,7.5
151990,79828,7
151990,36218,7
151990,21241,7
151990,98778,7.5
151990,475,8.5
151990,478,8.5
151990,156129,8.5
151990,20963,8.5
151990,11170,7.5
151990,45315,7
151990,12002,8
151990,27627,7.5
151990,147949,8
151990,28143,8
151990,166384,7
151990,31730,7
151990,168435,8
151990,8217,8
151990,155362,7.5
151990,155703,7.5
151990,503,7
151990,127060,7.5
151990,13823,7
151990,13308,7.5
151990,18602,8.5
151990,66589,8
151990,30549,7
153013,9216,8
153013,9217,8
153013,39938,9
153013,2987,7
153013,24068,5
153013,70149,8.5
153013,43015,9
153013,30380,10
153013,10,8
153013,11,9.25
153013,143884,5
153013,13,8
153013,37904,9
153013,18,6.75
153013,21763,7
153013,3076,8
153013,27162,9
153013,31260,8
153013,66589,8
153013,5,6
153013,9220,9
153013,73761,10
153013,2651,10
153013,100901,7.75
153013,39463,8
153013,41,8
153013,42,8
153013,555,8
153013,45,5
153013,46,7
153013,2397,9
153013,28720,8.5
153013,43570,5
153013,51,7
153013,38453,7.25
153013,54,8.75
153013,59959,8.25
153013,181304,7
153013,194655,7
153013,164928,9
153013,121921,8
153013,17226,7
153013,8203,8.46
153013,25669,8.5
153013,104006,8
153013,20551,7
153013,176396,6.9
153013,74,8
153013,147020,7
153013,98,7
153013,590,9
153013,25613,8
153013,96848,8
153013,29368,6.66
153013,119890,7
153013,9209,10
153013,163412,7
153013,48726,10
153013,1111,9
153013,88,8
153013,154203,6.5
153013,93,9
153013,120677,9
153013,16992,7.5
153013,2083,8
153013,27746,7.9
153013,51811,7
153013,146021,7
153013,171623,9
153013,6249,9
153013,43111,7.88
153013,128621,8
153013,123540,4
153013,15987,8.5
153013,116,8
153013,24181,7
153013,118,6.75
153013,171131,8.5
153013,22141,9
153013,2425,6
153013,163967,7.25
153013,163968,9
153013,173346,8
153013,66690,8
153013,20100,7
153013,278,8.5
153013,7717,10
153013,63628,7.75
153013,12942,7.5
153013,161936,10
153013,122515,8
153013,14996,7.5
153013,30869,8.5
153013,150,6
153013,8217,9.5
153013,41114,8.75
153013,92828,1
153013,157354,8.75
153013,171,6
153013,172,8
153013,173,9
153013,1198,6
153013,2223,8
153013,161970,7
153013,158899,8.5
153013,40628,8.25
153013,181,8
153013,136888,7.75
153013,27833,9
153013,699,7
153013,188,6
153013,9674,7
153013,198773,5.75
153013,4098,9
153013,34499,7
153013,134342,8
153013,108745,6.75
153013,155987,7.5
153013,66188,8
153013,13004,10
153013,12493,7
153013,147151,7.25
153013,146508,10
153013,1234,7
153013,126163,9
153013,178900,10
153013,15062,7
153013,215,6.5
153013,133848,7
153013,2511,7
153013,65244,7
153013,25821,8.77
153013,27173,7.25
153013,104162,7.5
153013,42215,8
153013,170216,8
153013,826,7
153013,17133,8.75
153013,68425,7.5
153013,7805,6.8
153013,160499,1
153013,40692,8
153013,37111,8.6
153013,31481,8.5
153013,2655,8.25
153013,136063,7.25
153013,102652,1
153013,148949,9
153013,258,6
153013,205059,9
153013,148228,10
153013,1219,10
153013,70919,5
153013,62219,9
153013,182028,9
153013,40834,8.5
153013,1294,7
153013,12333,7
153013,157969,8.75
153013,139030,6.75
153013,102680,10
153013,2842,7
153013,54043,7.5
153013,5404,7
153013,5405,9
153013,21790,10
153013,118048,8.25
153013,155426,8
153013,124708,8.75
153013,1829,8.1
153013,4390,8.25
153013,12,10
153013,175914,7.5
153013,811,7
153013,97842,7
153013,2952,6
153013,10547,8.5
153013,15158,7.5
153013,161417,6.8
153013,39683,7
153013,169786,3
153013,394,8
153013,2653,6
153013,320,8
153013,1345,7
153013,822,8.5
153013,124742,7
153013,34119,6
153013,140,7
153013,77130,6
153013,34635,9
153013,140620,8
153013,2381,9
153013,22345,7.25
153013,2807,9
153013,153938,8
153013,20963,10
153013,113294,1
153013,35677,8
153013,2398,8
153013,68448,8.5
153013,172386,9
153013,21348,10
153013,100423,6.5
153013,40849,7
153013,150376,9
153013,156009,7.5
153013,31594,6.75
153013,37380,8
153013,176494,9
153013,167791,8
153013,50,9.5
153013,128882,7.5
153013,8051,7.75
153013,131357,7.75
153013,28023,8.5
153013,171668,7
153013,21882,4
153013,123260,8.5
153013,1917,8
153013,1406,6
153013,37759,7.75
153013,432,8
153013,83330,8.75
153013,5782,6.75
153013,10630,8
153013,33160,9
153013,47,7.25
153013,102794,8
153013,31627,10
153013,84876,10
153013,63888,7
153013,19857,8.5
153013,915,8.25
153013,2452,6
153013,2453,6
153013,59294,6
153013,24480,7
153013,127398,5
153013,2471,8
153013,34219,9
153013,463,3
153013,39856,1
153013,2993,9
153013,438,5
153013,25417,6
153013,1465,7
153013,24508,6.5
153013,72125,8
153013,2243,6
153013,27588,9.25
153013,181279,10
153013,124361,9
153013,15818,6.9
153013,110327,9
153013,143693,8.5
153013,25554,8.25
153013,79828,8
153013,36218,8
153013,98778,7
153013,105551,7.75
153013,478,6.75
153013,483,6.75
153013,12002,7.75
153013,327,5.5
153013,129622,8
153013,147949,8
153013,28143,7.59
153013,166384,7
153013,31730,8.25
153013,127060,7.75
153013,97786,7
153013,3955,8
153013,13308,8
153013,18602,9.5
153013,30549,8.5
153072,9216,8
153072,13823,7.8
153072,39938,7.5
153072,15363,8.5
153072,24068,6
153072,70149,10
153072,43015,9.5
153072,107529,8.5
153072,10,9.5
153072,11,7
153072,143884,9
153072,13,5
153072,12333,9
153072,22545,9
153072,18,3
153072,3,9
153072,1198,6.5
153072,113924,6
153072,27162,6.5
153072,31260,9
153072,16986,6.8
153072,5,7.8
153072,73761,7.5
153072,1115,6.5
153072,100901,7.5
153072,39463,6.8
153072,41,8.5
153072,59946,8.5
153072,555,8
153072,161970,8
153072,46,7.5
153072,35677,10
153072,28720,8
153072,97842,8
153072,51,7.5
153072,38453,6.8
153072,54,6.8
153072,59959,6
153072,181304,7
153072,2655,8
153072,27708,2
153072,34219,9
153072,164928,9.5
153072,121921,6.8
153072,8203,8.5
153072,36932,7.5
153072,25669,7.5
153072,104006,8.5
153072,20551,9.5
153072,177736,9
153072,12,9.5
153072,74,6.5
153072,146508,8.5
153072,43443,6.8
153072,25613,9
153072,96848,4
153072,137297,7
153072,36946,6
153072,9209,5
153072,163412,6.8
153072,48726,6
153072,88,8
153072,126042,8
153072,154203,7.5
153072,93,9.5
153072,15364,6.5
153072,120677,9.5
153072,16992,8
153072,27746,2
153072,148949,7.5
153072,146021,6.2
153072,171623,9.5
153072,105,7
153072,43111,9
153072,163602,6
153072,128621,8
153072,97903,7.5
153072,112,3
153072,123540,3
153072,15987,3
153072,116,7
153072,24181,8.5
153072,118,9
153072,6249,7
153072,171131,7
153072,22141,7.5
153072,2425,2
153072,163967,7.5
153072,163968,8
153072,3201,6
153072,150658,7
153072,20100,8.5
153072,278,3
153072,53953,6.8
153072,7717,7
153072,173346,9.5
153072,63628,6.5
153072,12942,8
153072,161936,9
153072,122515,9.5
153072,14996,6
153072,30869,8.5
153072,150,8
153072,90137,2
153072,41114,6.8
153072,92828,7.8
153072,69789,4
153072,157354,9.5
153072,171,8
153072,172,9.5
153072,173,7
153072,105134,7
153072,66589,5
153072,91312,7.5
153072,63888,8
153072,158899,6.5
153072,40628,7.5
153072,181,4
153072,37046,7.5
153072,108745,7.8
153072,136888,5
153072,27833,9
153072,103885,8
153072,15818,6
153072,198773,8
153072,172225,3
153072,4098,3
153072,2243,4
153072,117959,8
153072,25292,7.5
153072,193738,9
153072,66188,8.5
153072,13004,9.5
153072,12493,4
153072,147151,6.8
153072,1234,6.8
153072,126163,8
153072,178900,9
153072,15062,6.8
153072,215,10
153072,133848,4
153072,63268,7
153072,65244,7.5
153072,25821,4
153072,3076,9
153072,27173,9.5
153072,12002,9
153072,42215,9
153072,70323,4
153072,826,6.5
153072,17133,2
153072,68425,6.5
153072,7805,6.8
153072,40692,8
153072,65781,8.5
153072,119890,8
153072,37111,5
153072,760,7.8
153072,31481,6.8
153072,131835,6.5
153072,42,9.5
153072,92415,7.5
153072,258,3
153072,21763,8
153072,148228,6.8
153072,54998,6.5
153072,1219,6.5
153072,127023,9
153072,62219,9.5
153072,176396,8.5
153072,2651,6.5
153072,37380,6.5
153072,45,7
153072,157969,7.5
153072,172818,6.8
153072,139030,6.8
153072,102680,9.5
153072,14105,10
153072,2842,6.8
153072,54043,7
153072,5404,8
153072,131357,6.5
153072,21790,6.8
153072,155426,8.5
153072,475,9.5
153072,124708,6.5
153072,19237,6.8
153072,204583,8.5
153072,150312,8.5
153072,175914,9.5
153072,22827,4
153072,50381,4
153072,50,6.8
153072,10547,4
153072,822,7.8
153072,161417,6.8
153072,39683,8.5
153072,164153,9
153072,66362,9
153072,73439,9.5
153072,394,7
153072,2653,9
153072,1345,10
153072,9217,7.5
153072,124742,7.5
153072,34119,6.5
153072,140,6.8
153072,77130,7
153072,34635,6
153072,140620,7.2
153072,143693,9
153072,22345,7.5
153072,153938,9
153072,155987,4
153072,113294,7
153072,2398,7
153072,7854,6.8
153072,68448,7
153072,133473,6
153072,172386,9.5
153072,21348,6.2
153072,100423,5
153072,40849,7.5
